menu_id,food_ingredient_id,amount_g,component_role,preparation_note,sort_order
batch-08-030,22,120.0,staple,"",0
batch-08-030,846,70.0,protein,"",1
batch-08-030,470,200.0,vegetable,"",2
batch-08-030,707,100.0,fruit,"",3
batch-08-031,26,120.0,staple,"",0
batch-08-031,1032,90.0,protein,"",1
batch-08-031,480,200.0,vegetable,"",2
batch-08-031,707,100.0,fruit,"",3
batch-08-032,22,120.0,staple,"",0
batch-08-032,376,80.0,protein,"",1
batch-08-032,490,200.0,vegetable,"",2
batch-08-032,707,100.0,fruit,"",3
batch-08-033,26,120.0,staple,"",0
batch-08-033,370,80.0,protein,"",1
batch-08-033,493,200.0,vegetable,"",2
batch-08-033,707,100.0,fruit,"",3
batch-08-034,26,110.0,staple,"",0
batch-08-034,867,75.0,protein,"",1
batch-08-034,465,220.0,vegetable,"",2
batch-08-034,719,100.0,fruit,"",3
batch-08-035,22,110.0,staple,"",0
batch-08-035,1036,85.0,protein,"",1
batch-08-035,468,220.0,vegetable,"",2
batch-08-035,719,100.0,fruit,"",3
batch-08-036,26,110.0,staple,"",0
batch-08-036,1021,85.0,protein,"",1
batch-08-036,469,220.0,vegetable,"",2
batch-08-036,719,100.0,fruit,"",3
batch-08-037,22,110.0,staple,"",0
batch-08-037,1034,75.0,protein,"",1
batch-08-037,470,220.0,vegetable,"",2
batch-08-037,719,100.0,fruit,"",3
batch-08-038,26,110.0,staple,"",0
batch-08-038,1038,85.0,protein,"",1
batch-08-038,471,220.0,vegetable,"",2
batch-08-038,719,100.0,fruit,"",3
batch-08-039,22,110.0,staple,"",0
batch-08-039,1039,85.0,protein,"",1
batch-08-039,480,220.0,vegetable,"",2
batch-08-039,719,100.0,fruit,"",3
batch-08-040,26,110.0,staple,"",0
batch-08-040,1018,75.0,protein,"",1
batch-08-040,490,220.0,vegetable,"",2
batch-08-040,719,100.0,fruit,"",3
batch-08-041,22,110.0,staple,"",0
batch-08-041,431,95.0,protein,"",1
batch-08-041,464,220.0,vegetable,"",2
batch-08-041,719,100.0,fruit,"",3
batch-08-042,26,110.0,staple,"",0
batch-08-042,452,55.0,protein,"",1
batch-08-042,471,220.0,vegetable,"",2
batch-08-042,719,100.0,fruit,"",3
batch-08-043,22,110.0,staple,"",0
batch-08-043,377,95.0,protein,"",1
batch-08-043,493,220.0,vegetable,"",2
batch-08-043,719,100.0,fruit,"",3
batch-08-044,26,110.0,staple,"",0
batch-08-044,378,95.0,protein,"",1
batch-08-044,465,220.0,vegetable,"",2
batch-08-044,719,100.0,fruit,"",3
batch-08-045,22,110.0,staple,"",0
batch-08-045,383,95.0,protein,"",1
batch-08-045,468,220.0,vegetable,"",2
batch-08-045,719,100.0,fruit,"",3
batch-08-046,26,110.0,staple,"",0
batch-08-046,373,95.0,protein,"",1
batch-08-046,469,220.0,vegetable,"",2
batch-08-046,719,100.0,fruit,"",3
batch-08-047,22,110.0,staple,"",0
batch-08-047,1035,55.0,protein,"",1
batch-08-047,470,220.0,vegetable,"",2
batch-08-047,719,100.0,fruit,"",3
batch-08-048,26,110.0,staple,"",0
batch-08-048,846,65.0,protein,"",1
batch-08-048,480,220.0,vegetable,"",2
batch-08-048,719,100.0,fruit,"",3
batch-08-049,22,110.0,staple,"",0
batch-08-049,1032,85.0,protein,"",1
batch-08-049,490,220.0,vegetable,"",2
batch-08-049,719,100.0,fruit,"",3
batch-08-050,26,110.0,staple,"",0
batch-08-050,376,75.0,protein,"",1
batch-08-050,493,220.0,vegetable,"",2
batch-08-050,719,100.0,fruit,"",3
batch-08-051,22,110.0,staple,"",0
batch-08-051,370,75.0,protein,"",1
batch-08-051,464,220.0,vegetable,"",2
batch-08-051,719,100.0,fruit,"",3
batch-08-052,1145,100.0,beverage,"",0
batch-08-052,707,150.0,fruit,"",1
batch-08-053,1145,100.0,beverage,"",0
batch-08-053,719,150.0,fruit,"",1
batch-08-054,253,80.0,staple,"",0
batch-08-054,724,120.0,fruit,"",1
batch-08-055,251,80.0,staple,"",0
batch-08-055,710,100.0,fruit,"",1
batch-08-056,377,50.0,protein,"",0
batch-08-056,714,120.0,fruit,"",1
batch-08-057,378,60.0,protein,"",0
batch-08-057,716,100.0,fruit,"",1
batch-08-058,31,100.0,staple,"",0
batch-08-058,728,100.0,fruit,"",1
batch-08-059,243,80.0,staple,"",0
batch-08-059,707,150.0,fruit,"",1
batch-08-060,431,60.0,protein,"",0
batch-08-060,719,120.0,fruit,"",1
batch-09-001,245,150.0,staple,"",0
batch-09-001,377,80.0,protein,"",1
batch-09-001,744,100.0,fruit,"",2
batch-09-002,247,150.0,staple,"",0
batch-09-002,378,80.0,protein,"",1
batch-09-002,743,100.0,fruit,"",2
batch-09-003,250,150.0,staple,"",0
batch-09-003,383,80.0,protein,"",1
batch-09-003,731,100.0,fruit,"",2
batch-09-004,251,150.0,staple,"",0
batch-09-004,431,80.0,protein,"",1
batch-09-004,738,100.0,fruit,"",2
batch-09-005,252,150.0,staple,"",0
batch-09-005,373,80.0,protein,"",1
batch-09-005,739,100.0,fruit,"",2
batch-09-006,253,120.0,staple,"",0
batch-09-006,1145,150.0,beverage,"",1
batch-09-006,729,100.0,fruit,"",2
batch-09-007,249,150.0,staple,"",0
batch-09-007,383,80.0,protein,"",1
batch-09-007,737,100.0,fruit,"",2
batch-09-008,31,120.0,staple,"",0
batch-09-008,377,80.0,protein,"",1
batch-09-008,744,100.0,fruit,"",2
batch-09-009,33,120.0,staple,"",0
batch-09-009,378,80.0,protein,"",1
batch-09-009,743,100.0,fruit,"",2
batch-09-010,45,60.0,staple,"",0
batch-09-010,1144,200.0,beverage,"",1
batch-09-010,731,100.0,fruit,"",2
batch-09-011,243,150.0,staple,"",0
batch-09-011,373,80.0,protein,"",1
batch-09-011,738,100.0,fruit,"",2
batch-09-012,244,120.0,staple,"",0
batch-09-012,431,80.0,protein,"",1
batch-09-012,739,100.0,fruit,"",2
batch-09-013,245,150.0,staple,"",0
batch-09-013,1145,150.0,beverage,"",1
batch-09-013,729,100.0,fruit,"",2
batch-09-014,250,150.0,staple,"",0
batch-09-014,377,80.0,protein,"",1
batch-09-014,737,100.0,fruit,"",2
batch-09-015,247,150.0,staple,"",0
batch-09-015,383,80.0,protein,"",1
batch-09-015,744,100.0,fruit,"",2
batch-09-016,22,120.0,staple,"",0
batch-09-016,867,80.0,protein,"",1
batch-09-016,491,200.0,vegetable,"",2
batch-09-016,729,100.0,fruit,"",3
batch-09-017,26,120.0,staple,"",0
batch-09-017,1036,90.0,protein,"",1
batch-09-017,494,200.0,vegetable,"",2
batch-09-017,729,100.0,fruit,"",3
batch-09-018,22,120.0,staple,"",0
batch-09-018,1021,90.0,protein,"",1
batch-09-018,495,200.0,vegetable,"",2
batch-09-018,729,100.0,fruit,"",3
batch-09-019,26,120.0,staple,"",0
batch-09-019,1034,80.0,protein,"",1
batch-09-019,496,200.0,vegetable,"",2
batch-09-019,729,100.0,fruit,"",3
batch-09-020,22,120.0,staple,"",0
batch-09-020,1038,90.0,protein,"",1
batch-09-020,499,200.0,vegetable,"",2
batch-09-020,729,100.0,fruit,"",3
batch-09-021,26,120.0,staple,"",0
batch-09-021,1039,90.0,protein,"",1
batch-09-021,502,200.0,vegetable,"",2
batch-09-021,729,100.0,fruit,"",3
batch-09-022,22,120.0,staple,"",0
batch-09-022,1018,80.0,protein,"",1
batch-09-022,504,200.0,vegetable,"",2
batch-09-022,729,100.0,fruit,"",3
batch-09-023,26,120.0,staple,"",0
batch-09-023,431,100.0,protein,"",1
batch-09-023,506,200.0,vegetable,"",2
batch-09-023,729,100.0,fruit,"",3
batch-09-024,22,120.0,staple,"",0
batch-09-024,452,60.0,protein,"",1
batch-09-024,507,200.0,vegetable,"",2
batch-09-024,729,100.0,fruit,"",3
batch-09-025,26,120.0,staple,"",0
batch-09-025,377,100.0,protein,"",1
batch-09-025,491,200.0,vegetable,"",2
batch-09-025,729,100.0,fruit,"",3
batch-09-026,22,120.0,staple,"",0
batch-09-026,378,100.0,protein,"",1
batch-09-026,494,200.0,vegetable,"",2
batch-09-026,729,100.0,fruit,"",3
batch-09-027,26,120.0,staple,"",0
batch-09-027,383,100.0,protein,"",1
batch-09-027,495,200.0,vegetable,"",2
batch-09-027,729,100.0,fruit,"",3
batch-09-028,22,120.0,staple,"",0
batch-09-028,373,100.0,protein,"",1
batch-09-028,496,200.0,vegetable,"",2
batch-09-028,729,100.0,fruit,"",3
batch-09-029,26,120.0,staple,"",0
batch-09-029,1035,60.0,protein,"",1
batch-09-029,499,200.0,vegetable,"",2
batch-09-029,729,100.0,fruit,"",3
batch-09-030,22,120.0,staple,"",0
batch-09-030,846,70.0,protein,"",1
batch-09-030,502,200.0,vegetable,"",2
batch-09-030,729,100.0,fruit,"",3
batch-09-031,26,120.0,staple,"",0
batch-09-031,1032,90.0,protein,"",1
batch-09-031,504,200.0,vegetable,"",2
batch-09-031,729,100.0,fruit,"",3
batch-09-032,22,120.0,staple,"",0
batch-09-032,376,80.0,protein,"",1
batch-09-032,506,200.0,vegetable,"",2
batch-09-032,729,100.0,fruit,"",3
batch-09-033,26,120.0,staple,"",0
batch-09-033,370,80.0,protein,"",1
batch-09-033,507,200.0,vegetable,"",2
batch-09-033,729,100.0,fruit,"",3
batch-09-034,26,110.0,staple,"",0
batch-09-034,867,75.0,protein,"",1
batch-09-034,494,220.0,vegetable,"",2
batch-09-034,737,100.0,fruit,"",3
batch-09-035,22,110.0,staple,"",0
batch-09-035,1036,85.0,protein,"",1
batch-09-035,495,220.0,vegetable,"",2
batch-09-035,737,100.0,fruit,"",3
batch-09-036,26,110.0,staple,"",0
batch-09-036,1021,85.0,protein,"",1
batch-09-036,496,220.0,vegetable,"",2
batch-09-036,737,100.0,fruit,"",3
batch-09-037,22,110.0,staple,"",0
batch-09-037,1034,75.0,protein,"",1
batch-09-037,499,220.0,vegetable,"",2
batch-09-037,737,100.0,fruit,"",3
batch-09-038,26,110.0,staple,"",0
batch-09-038,1038,85.0,protein,"",1
batch-09-038,502,220.0,vegetable,"",2
batch-09-038,737,100.0,fruit,"",3
batch-09-039,22,110.0,staple,"",0
batch-09-039,1039,85.0,protein,"",1
batch-09-039,504,220.0,vegetable,"",2
batch-09-039,737,100.0,fruit,"",3
batch-09-040,26,110.0,staple,"",0
batch-09-040,1018,75.0,protein,"",1
batch-09-040,506,220.0,vegetable,"",2
batch-09-040,737,100.0,fruit,"",3
batch-09-041,22,110.0,staple,"",0
batch-09-041,431,95.0,protein,"",1
batch-09-041,507,220.0,vegetable,"",2
batch-09-041,737,100.0,fruit,"",3
batch-09-042,26,110.0,staple,"",0
batch-09-042,452,55.0,protein,"",1
batch-09-042,491,220.0,vegetable,"",2
batch-09-042,737,100.0,fruit,"",3
batch-09-043,22,110.0,staple,"",0
batch-09-043,377,95.0,protein,"",1
batch-09-043,494,220.0,vegetable,"",2
batch-09-043,737,100.0,fruit,"",3
batch-09-044,26,110.0,staple,"",0
batch-09-044,378,95.0,protein,"",1
batch-09-044,495,220.0,vegetable,"",2
batch-09-044,737,100.0,fruit,"",3
batch-09-045,22,110.0,staple,"",0
batch-09-045,383,95.0,protein,"",1
batch-09-045,496,220.0,vegetable,"",2
batch-09-045,737,100.0,fruit,"",3
batch-09-046,26,110.0,staple,"",0
batch-09-046,373,95.0,protein,"",1
batch-09-046,499,220.0,vegetable,"",2
batch-09-046,737,100.0,fruit,"",3
batch-09-047,22,110.0,staple,"",0
batch-09-047,1035,55.0,protein,"",1
batch-09-047,502,220.0,vegetable,"",2
batch-09-047,737,100.0,fruit,"",3
batch-09-048,26,110.0,staple,"",0
batch-09-048,846,65.0,protein,"",1
batch-09-048,504,220.0,vegetable,"",2
batch-09-048,737,100.0,fruit,"",3
batch-09-049,22,110.0,staple,"",0
batch-09-049,1032,85.0,protein,"",1
batch-09-049,506,220.0,vegetable,"",2
batch-09-049,737,100.0,fruit,"",3
batch-09-050,26,110.0,staple,"",0
batch-09-050,376,75.0,protein,"",1
batch-09-050,507,220.0,vegetable,"",2
batch-09-050,737,100.0,fruit,"",3
batch-09-051,22,110.0,staple,"",0
batch-09-051,370,75.0,protein,"",1
batch-09-051,491,220.0,vegetable,"",2
batch-09-051,737,100.0,fruit,"",3
batch-09-052,1145,100.0,beverage,"",0
batch-09-052,729,150.0,fruit,"",1
batch-09-053,1145,100.0,beverage,"",0
batch-09-053,737,150.0,fruit,"",1
batch-09-054,253,80.0,staple,"",0
batch-09-054,744,120.0,fruit,"",1
batch-09-055,251,80.0,staple,"",0
batch-09-055,731,100.0,fruit,"",1
batch-09-056,377,50.0,protein,"",0
batch-09-056,738,120.0,fruit,"",1
batch-09-057,378,60.0,protein,"",0
batch-09-057,739,100.0,fruit,"",1
batch-09-058,31,100.0,staple,"",0
batch-09-058,740,100.0,fruit,"",1
batch-09-059,243,80.0,staple,"",0
batch-09-059,729,150.0,fruit,"",1
batch-09-060,431,60.0,protein,"",0
batch-09-060,737,120.0,fruit,"",1
batch-10-001,245,150.0,staple,"",0
batch-10-001,377,80.0,protein,"",1
batch-10-001,759,100.0,fruit,"",2
batch-10-002,247,150.0,staple,"",0
batch-10-002,378,80.0,protein,"",1
batch-10-002,758,100.0,fruit,"",2
batch-10-003,250,150.0,staple,"",0
batch-10-003,383,80.0,protein,"",1
batch-10-003,757,100.0,fruit,"",2
batch-10-004,251,150.0,staple,"",0
batch-10-004,431,80.0,protein,"",1
batch-10-004,742,100.0,fruit,"",2
batch-10-005,252,150.0,staple,"",0
batch-10-005,373,80.0,protein,"",1
batch-10-005,745,100.0,fruit,"",2
batch-10-006,253,120.0,staple,"",0
batch-10-006,1145,150.0,beverage,"",1
batch-10-006,741,100.0,fruit,"",2
batch-10-007,249,150.0,staple,"",0
batch-10-007,383,80.0,protein,"",1
batch-10-007,748,100.0,fruit,"",2
batch-10-008,31,120.0,staple,"",0
batch-10-008,377,80.0,protein,"",1
batch-10-008,759,100.0,fruit,"",2
batch-10-009,33,120.0,staple,"",0
batch-10-009,378,80.0,protein,"",1
batch-10-009,758,100.0,fruit,"",2
batch-10-010,45,60.0,staple,"",0
batch-10-010,1144,200.0,beverage,"",1
batch-10-010,757,100.0,fruit,"",2
batch-10-011,243,150.0,staple,"",0
batch-10-011,373,80.0,protein,"",1
batch-10-011,742,100.0,fruit,"",2
batch-10-012,244,120.0,staple,"",0
batch-10-012,431,80.0,protein,"",1
batch-10-012,745,100.0,fruit,"",2
batch-10-013,245,150.0,staple,"",0
batch-10-013,1145,150.0,beverage,"",1
batch-10-013,741,100.0,fruit,"",2
batch-10-014,250,150.0,staple,"",0
batch-10-014,377,80.0,protein,"",1
batch-10-014,748,100.0,fruit,"",2
batch-10-015,247,150.0,staple,"",0
batch-10-015,383,80.0,protein,"",1
batch-10-015,759,100.0,fruit,"",2
batch-10-016,22,120.0,staple,"",0
batch-10-016,867,80.0,protein,"",1
batch-10-016,515,200.0,vegetable,"",2
batch-10-016,741,100.0,fruit,"",3
batch-10-017,26,120.0,staple,"",0
batch-10-017,1036,90.0,protein,"",1
batch-10-017,516,200.0,vegetable,"",2
batch-10-017,741,100.0,fruit,"",3
batch-10-018,22,120.0,staple,"",0
batch-10-018,1021,90.0,protein,"",1
batch-10-018,517,200.0,vegetable,"",2
batch-10-018,741,100.0,fruit,"",3
batch-10-019,26,120.0,staple,"",0
batch-10-019,1034,80.0,protein,"",1
batch-10-019,519,200.0,vegetable,"",2
batch-10-019,741,100.0,fruit,"",3
batch-10-020,22,120.0,staple,"",0
batch-10-020,1038,90.0,protein,"",1
batch-10-020,520,200.0,vegetable,"",2
batch-10-020,741,100.0,fruit,"",3
batch-10-021,26,120.0,staple,"",0
batch-10-021,1039,90.0,protein,"",1
batch-10-021,522,200.0,vegetable,"",2
batch-10-021,741,100.0,fruit,"",3
batch-10-022,22,120.0,staple,"",0
batch-10-022,1018,80.0,protein,"",1
batch-10-022,523,200.0,vegetable,"",2
batch-10-022,741,100.0,fruit,"",3
batch-10-023,26,120.0,staple,"",0
batch-10-023,431,100.0,protein,"",1
batch-10-023,526,200.0,vegetable,"",2
batch-10-023,741,100.0,fruit,"",3
batch-10-024,22,120.0,staple,"",0
batch-10-024,452,60.0,protein,"",1
batch-10-024,530,200.0,vegetable,"",2
batch-10-024,741,100.0,fruit,"",3
batch-10-025,26,120.0,staple,"",0
batch-10-025,377,100.0,protein,"",1
batch-10-025,515,200.0,vegetable,"",2
batch-10-025,741,100.0,fruit,"",3
batch-10-026,22,120.0,staple,"",0
batch-10-026,378,100.0,protein,"",1
batch-10-026,516,200.0,vegetable,"",2
batch-10-026,741,100.0,fruit,"",3
batch-10-027,26,120.0,staple,"",0
batch-10-027,383,100.0,protein,"",1
batch-10-027,517,200.0,vegetable,"",2
batch-10-027,741,100.0,fruit,"",3
batch-10-028,22,120.0,staple,"",0
batch-10-028,373,100.0,protein,"",1
batch-10-028,519,200.0,vegetable,"",2
batch-10-028,741,100.0,fruit,"",3
batch-10-029,26,120.0,staple,"",0
batch-10-029,1035,50.0,protein,"",1
batch-10-029,520,200.0,vegetable,"",2
batch-10-029,741,100.0,fruit,"",3
batch-10-030,22,120.0,staple,"",0
batch-10-030,846,70.0,protein,"",1
batch-10-030,522,200.0,vegetable,"",2
batch-10-030,741,100.0,fruit,"",3
batch-10-031,26,120.0,staple,"",0
batch-10-031,1032,90.0,protein,"",1
batch-10-031,523,200.0,vegetable,"",2
batch-10-031,741,100.0,fruit,"",3
batch-10-032,22,120.0,staple,"",0
batch-10-032,376,80.0,protein,"",1
batch-10-032,526,200.0,vegetable,"",2
batch-10-032,741,100.0,fruit,"",3
batch-10-033,26,120.0,staple,"",0
batch-10-033,370,80.0,protein,"",1
batch-10-033,530,200.0,vegetable,"",2
batch-10-033,741,100.0,fruit,"",3
batch-10-034,26,110.0,staple,"",0
batch-10-034,867,75.0,protein,"",1
batch-10-034,516,220.0,vegetable,"",2
batch-10-034,748,100.0,fruit,"",3
batch-10-035,22,110.0,staple,"",0
batch-10-035,1036,85.0,protein,"",1
batch-10-035,517,220.0,vegetable,"",2
batch-10-035,748,100.0,fruit,"",3
batch-10-036,26,110.0,staple,"",0
batch-10-036,1021,85.0,protein,"",1
batch-10-036,519,220.0,vegetable,"",2
batch-10-036,748,100.0,fruit,"",3
batch-10-037,22,110.0,staple,"",0
batch-10-037,1034,75.0,protein,"",1
batch-10-037,520,220.0,vegetable,"",2
batch-10-037,748,100.0,fruit,"",3
batch-10-038,26,110.0,staple,"",0
batch-10-038,1038,85.0,protein,"",1
batch-10-038,522,220.0,vegetable,"",2
batch-10-038,748,100.0,fruit,"",3
batch-10-039,22,110.0,staple,"",0
batch-10-039,1039,85.0,protein,"",1
batch-10-039,523,220.0,vegetable,"",2
batch-10-039,748,100.0,fruit,"",3
batch-10-040,26,110.0,staple,"",0
batch-10-040,1018,75.0,protein,"",1
batch-10-040,526,220.0,vegetable,"",2
batch-10-040,748,100.0,fruit,"",3
batch-10-041,22,110.0,staple,"",0
batch-10-041,431,95.0,protein,"",1
batch-10-041,530,220.0,vegetable,"",2
batch-10-041,748,100.0,fruit,"",3
batch-10-042,26,110.0,staple,"",0
batch-10-042,452,55.0,protein,"",1
batch-10-042,515,220.0,vegetable,"",2
batch-10-042,748,100.0,fruit,"",3
batch-10-043,22,110.0,staple,"",0
batch-10-043,377,95.0,protein,"",1
batch-10-043,516,220.0,vegetable,"",2
batch-10-043,748,100.0,fruit,"",3
batch-10-044,26,110.0,staple,"",0
batch-10-044,378,95.0,protein,"",1
batch-10-044,517,220.0,vegetable,"",2
batch-10-044,748,100.0,fruit,"",3
batch-10-045,22,110.0,staple,"",0
batch-10-045,383,95.0,protein,"",1
batch-10-045,519,220.0,vegetable,"",2
batch-10-045,748,100.0,fruit,"",3
batch-10-046,26,110.0,staple,"",0
batch-10-046,373,95.0,protein,"",1
batch-10-046,520,220.0,vegetable,"",2
batch-10-046,748,100.0,fruit,"",3
batch-10-047,22,110.0,staple,"",0
batch-10-047,1035,50.0,protein,"",1
batch-10-047,522,220.0,vegetable,"",2
batch-10-047,748,100.0,fruit,"",3
batch-10-048,26,110.0,staple,"",0
batch-10-048,846,65.0,protein,"",1
batch-10-048,523,220.0,vegetable,"",2
batch-10-048,748,100.0,fruit,"",3
batch-10-049,22,110.0,staple,"",0
batch-10-049,1032,85.0,protein,"",1
batch-10-049,526,220.0,vegetable,"",2
batch-10-049,748,100.0,fruit,"",3
batch-10-050,26,110.0,staple,"",0
batch-10-050,376,75.0,protein,"",1
batch-10-050,530,220.0,vegetable,"",2
batch-10-050,748,100.0,fruit,"",3
batch-10-051,22,110.0,staple,"",0
batch-10-051,370,75.0,protein,"",1
batch-10-051,515,220.0,vegetable,"",2
batch-10-051,748,100.0,fruit,"",3
batch-10-052,1145,100.0,beverage,"",0
batch-10-052,741,150.0,fruit,"",1
batch-10-053,1145,100.0,beverage,"",0
batch-10-053,748,150.0,fruit,"",1
batch-10-054,253,80.0,staple,"",0
batch-10-054,759,120.0,fruit,"",1
batch-10-055,251,80.0,staple,"",0
batch-10-055,758,120.0,fruit,"",1
batch-10-056,377,50.0,protein,"",0
batch-10-056,757,120.0,fruit,"",1
batch-10-057,378,60.0,protein,"",0
batch-10-057,745,100.0,fruit,"",1
batch-10-058,31,100.0,staple,"",0
batch-10-058,752,100.0,fruit,"",1
batch-10-059,243,80.0,staple,"",0
batch-10-059,741,150.0,fruit,"",1
batch-10-060,431,60.0,protein,"",0
batch-10-060,748,120.0,fruit,"",1
batch-11-001,245,150.0,staple,"",0
batch-11-001,377,80.0,protein,"",1
batch-11-001,768,100.0,fruit,"",2
batch-11-002,247,150.0,staple,"",0
batch-11-002,378,80.0,protein,"",1
batch-11-002,770,100.0,fruit,"",2
batch-11-003,250,150.0,staple,"",0
batch-11-003,383,80.0,protein,"",1
batch-11-003,778,100.0,fruit,"",2
batch-11-004,251,150.0,staple,"",0
batch-11-004,431,80.0,protein,"",1
batch-11-004,781,100.0,fruit,"",2
batch-11-005,252,150.0,staple,"",0
batch-11-005,373,80.0,protein,"",1
batch-11-005,784,100.0,fruit,"",2
batch-11-006,253,120.0,staple,"",0
batch-11-006,1145,150.0,beverage,"",1
batch-11-006,779,100.0,fruit,"",2
batch-11-007,249,150.0,staple,"",0
batch-11-007,383,80.0,protein,"",1
batch-11-007,788,100.0,fruit,"",2
batch-11-008,31,120.0,staple,"",0
batch-11-008,377,80.0,protein,"",1
batch-11-008,768,100.0,fruit,"",2
batch-11-009,33,120.0,staple,"",0
batch-11-009,378,80.0,protein,"",1
batch-11-009,770,100.0,fruit,"",2
batch-11-010,45,60.0,staple,"",0
batch-11-010,1144,200.0,beverage,"",1
batch-11-010,778,100.0,fruit,"",2
batch-11-011,243,150.0,staple,"",0
batch-11-011,373,80.0,protein,"",1
batch-11-011,781,100.0,fruit,"",2
batch-11-012,244,120.0,staple,"",0
batch-11-012,431,80.0,protein,"",1
batch-11-012,784,100.0,fruit,"",2
batch-11-013,245,150.0,staple,"",0
batch-11-013,1145,150.0,beverage,"",1
batch-11-013,779,100.0,fruit,"",2
batch-11-014,250,150.0,staple,"",0
batch-11-014,377,80.0,protein,"",1
batch-11-014,788,100.0,fruit,"",2
batch-11-015,247,150.0,staple,"",0
batch-11-015,383,80.0,protein,"",1
batch-11-015,768,100.0,fruit,"",2
batch-11-016,22,120.0,staple,"",0
batch-11-016,867,80.0,protein,"",1
batch-11-016,531,200.0,vegetable,"",2
batch-11-016,779,100.0,fruit,"",3
batch-11-017,26,120.0,staple,"",0
batch-11-017,1036,90.0,protein,"",1
batch-11-017,532,200.0,vegetable,"",2
batch-11-017,779,100.0,fruit,"",3
batch-11-018,22,120.0,staple,"",0
batch-11-018,1021,90.0,protein,"",1
batch-11-018,533,200.0,vegetable,"",2
batch-11-018,779,100.0,fruit,"",3
batch-11-019,26,120.0,staple,"",0
batch-11-019,1034,80.0,protein,"",1
batch-11-019,534,200.0,vegetable,"",2
batch-11-019,779,100.0,fruit,"",3
batch-11-020,22,120.0,staple,"",0
batch-11-020,1038,90.0,protein,"",1
batch-11-020,535,200.0,vegetable,"",2
batch-11-020,779,100.0,fruit,"",3
batch-11-021,26,120.0,staple,"",0
batch-11-021,1039,90.0,protein,"",1
batch-11-021,536,200.0,vegetable,"",2
batch-11-021,779,100.0,fruit,"",3
batch-11-022,22,120.0,staple,"",0
batch-11-022,1018,80.0,protein,"",1
batch-11-022,537,200.0,vegetable,"",2
batch-11-022,779,100.0,fruit,"",3
batch-11-023,26,120.0,staple,"",0
batch-11-023,431,100.0,protein,"",1
batch-11-023,539,200.0,vegetable,"",2
batch-11-023,779,100.0,fruit,"",3
batch-11-024,22,120.0,staple,"",0
batch-11-024,452,60.0,protein,"",1
batch-11-024,543,200.0,vegetable,"",2
batch-11-024,779,100.0,fruit,"",3
batch-11-025,26,120.0,staple,"",0
batch-11-025,377,100.0,protein,"",1
batch-11-025,531,200.0,vegetable,"",2
batch-11-025,779,100.0,fruit,"",3
batch-11-026,22,120.0,staple,"",0
batch-11-026,378,100.0,protein,"",1
batch-11-026,532,200.0,vegetable,"",2
batch-11-026,779,100.0,fruit,"",3
batch-11-027,26,120.0,staple,"",0
batch-11-027,383,100.0,protein,"",1
batch-11-027,533,200.0,vegetable,"",2
batch-11-027,779,100.0,fruit,"",3
batch-11-028,22,120.0,staple,"",0
batch-11-028,373,100.0,protein,"",1
batch-11-028,534,200.0,vegetable,"",2
batch-11-028,779,100.0,fruit,"",3
batch-11-029,26,120.0,staple,"",0
batch-11-029,1035,50.0,protein,"",1
batch-11-029,535,200.0,vegetable,"",2
batch-11-029,779,100.0,fruit,"",3
batch-11-030,22,120.0,staple,"",0
batch-11-030,846,70.0,protein,"",1
batch-11-030,536,200.0,vegetable,"",2
batch-11-030,779,100.0,fruit,"",3
batch-11-031,26,120.0,staple,"",0
batch-11-031,1032,90.0,protein,"",1
batch-11-031,537,200.0,vegetable,"",2
batch-11-031,779,100.0,fruit,"",3
batch-11-032,22,120.0,staple,"",0
batch-11-032,376,80.0,protein,"",1
batch-11-032,539,200.0,vegetable,"",2
batch-11-032,779,100.0,fruit,"",3
batch-11-033,26,120.0,staple,"",0
batch-11-033,370,80.0,protein,"",1
batch-11-033,543,200.0,vegetable,"",2
batch-11-033,779,100.0,fruit,"",3
batch-11-034,26,110.0,staple,"",0
batch-11-034,867,75.0,protein,"",1
batch-11-034,532,220.0,vegetable,"",2
batch-11-034,788,100.0,fruit,"",3
batch-11-035,22,110.0,staple,"",0
batch-11-035,1036,85.0,protein,"",1
batch-11-035,533,220.0,vegetable,"",2
batch-11-035,788,100.0,fruit,"",3
batch-11-036,26,110.0,staple,"",0
batch-11-036,1021,85.0,protein,"",1
batch-11-036,534,220.0,vegetable,"",2
batch-11-036,788,100.0,fruit,"",3
batch-11-037,22,110.0,staple,"",0
batch-11-037,1034,75.0,protein,"",1
batch-11-037,535,220.0,vegetable,"",2
batch-11-037,788,100.0,fruit,"",3
batch-11-038,26,110.0,staple,"",0
batch-11-038,1038,85.0,protein,"",1
batch-11-038,536,220.0,vegetable,"",2
batch-11-038,788,100.0,fruit,"",3
batch-11-039,22,110.0,staple,"",0
batch-11-039,1039,85.0,protein,"",1
batch-11-039,537,220.0,vegetable,"",2
batch-11-039,788,100.0,fruit,"",3
batch-11-040,26,110.0,staple,"",0
batch-11-040,1018,75.0,protein,"",1
batch-11-040,539,220.0,vegetable,"",2
batch-11-040,788,100.0,fruit,"",3
batch-11-041,22,110.0,staple,"",0
batch-11-041,431,95.0,protein,"",1
batch-11-041,543,220.0,vegetable,"",2
batch-11-041,788,100.0,fruit,"",3
batch-11-042,26,110.0,staple,"",0
batch-11-042,452,55.0,protein,"",1
batch-11-042,531,220.0,vegetable,"",2
